id,created_at,lang,text,retweet_count,reply_count,like_count,quote_count,sentiment,gender
2001367,2024-03-24 03:48:00,en,Solved 5 problems in my math workbook,493,32,168,4,neutral,other
2001368,2022-04-16 16:01:00,en,Solved 5 problems in my math workbook,442,66,113,35,neutral,female
2001369,2021-02-10 05:13:00,en,Math anxiety is ruining my grades,472,67,655,19,negative,female
2001370,2022-03-04 01:23:00,en,Practicing some math exercises,489,80,166,4,neutral,male
2001371,2024-05-18 12:37:00,en,Studying math for tomorrow's class,305,33,869,37,neutral,other
2001372,2023-09-28 12:26:00,en,Finally understood calculus and feeling great!,322,42,837,18,positive,other
2001373,2024-08-09 11:48:00,en,Had a great study session with friends for math,439,55,24,7,positive,other
2001374,2022-08-18 00:29:00,en,Why is trigonometry so hard?,494,50,877,21,negative,male
2001375,2023-06-09 11:17:00,en,Why is trigonometry so hard?,123,58,432,24,negative,female
2001376,2022-11-24 12:28:00,en,I can't handle these equations anymore,65,35,297,23,negative,female
2001377,2022-10-23 07:58:00,en,Math anxiety is ruining my grades,41,17,450,0,negative,female
2001378,2022-07-14 17:58:00,en,Practicing some math exercises,233,51,959,18,neutral,other
2001379,2023-01-31 10:29:00,en,Why is trigonometry so hard?,150,1,225,17,negative,other
2001380,2021-08-25 10:25:00,en,Math class is scheduled at 2pm,433,84,106,47,neutral,other
2001381,2021-03-02 10:53:00,en,Feeling stressed before my algebra exam,277,69,132,22,negative,other
2001382,2021-12-18 01:11:00,en,Math anxiety is ruining my grades,420,15,825,35,negative,male
2001383,2023-05-16 21:33:00,en,Working on some algebra problems,262,84,661,15,neutral,male
2001384,2022-03-27 13:39:00,en,I hate calculus so much,4,82,510,29,negative,male
2001385,2024-06-09 11:10:00,en,My brain freezes when I see math problems,43,92,81,17,negative,male
2001386,2021-04-21 12:39:00,en,"Failed my math test again, so frustrated",389,36,66,49,negative,female
2001387,2021-09-01 11:00:00,en,Math puzzles are the best brain exercise,201,69,212,36,positive,female
2001388,2021-06-11 14:18:00,en,Reviewing geometry notes,281,31,289,5,neutral,male
2001389,2021-10-06 03:34:00,en,"Failed my math test again, so frustrated",124,95,741,39,negative,female
2001390,2024-05-15 13:08:00,en,Attending a calculus lecture this afternoon,245,3,196,28,neutral,other
2001391,2021-08-20 10:45:00,en,Feeling stressed before my algebra exam,353,41,794,38,negative,female
2001392,2024-05-21 15:43:00,en,Attending a calculus lecture this afternoon,100,44,358,36,neutral,other
2001393,2022-07-14 10:22:00,en,Studying math for tomorrow's class,406,45,148,2,neutral,other
2001394,2021-08-27 23:15:00,en,Panic sets in every time I open my math textbook,58,31,736,41,negative,other
2001395,2022-08-13 21:20:00,en,I can't handle these equations anymore,258,39,814,45,negative,male
2001396,2024-06-28 16:36:00,en,Math club meets today,224,45,96,34,neutral,male
2001397,2023-07-08 10:02:00,en,Feeling stressed before my algebra exam,112,3,745,29,negative,other
2001398,2024-08-02 05:59:00,en,My brain freezes when I see math problems,95,72,702,4,negative,other
2001399,2022-11-17 21:35:00,en,Completely lost in statistics class,8,17,541,35,negative,female
2001400,2022-06-26 00:35:00,en,Reviewing geometry notes,301,32,98,3,neutral,male
2001401,2021-12-27 04:07:00,en,Math is challenging but I love it,462,79,739,2,positive,male
2001402,2024-07-22 19:14:00,en,Math anxiety is ruining my grades,146,28,434,26,negative,male
2001403,2022-10-11 15:34:00,en,This math homework is giving me a headache,102,92,830,32,negative,male
2001404,2022-05-01 21:21:00,en,Why is trigonometry so hard?,304,29,208,28,negative,female
2001405,2021-11-14 01:55:00,en,Why is trigonometry so hard?,494,4,589,33,negative,other
2001406,2022-03-05 16:36:00,en,Statistics can actually be fun,365,89,747,4,positive,male
2001407,2024-12-28 19:16:00,en,Feeling stressed before my algebra exam,463,100,86,22,negative,female
2001408,2021-09-16 17:47:00,en,Working on some algebra problems,232,95,188,37,neutral,male
2001409,2022-05-03 19:53:00,en,This math homework is giving me a headache,54,15,223,23,negative,male
2001410,2023-01-14 08:47:00,en,Why is trigonometry so hard?,239,47,561,19,negative,other
2001411,2022-02-19 17:27:00,en,Studying math for tomorrow's class,361,1,139,2,neutral,female
2001412,2024-01-07 09:37:00,en,Practicing some math exercises,449,79,802,38,neutral,female
2001413,2024-05-25 05:10:00,en,Proud of my progress in math class,118,89,848,21,positive,female
2001414,2023-03-15 22:05:00,en,Reviewing geometry notes,495,93,89,17,neutral,female
2001415,2024-06-28 12:08:00,en,Proud of my progress in math class,377,50,533,20,positive,other
2001416,2022-07-13 07:27:00,en,Panic sets in every time I open my math textbook,441,15,802,13,negative,male
2001417,2021-07-28 00:31:00,en,Proud of my progress in math class,195,42,257,1,positive,male
2001418,2023-06-16 20:24:00,en,My brain freezes when I see math problems,205,28,421,38,negative,male
2001419,2021-09-21 00:03:00,en,Proud of my progress in math class,400,31,663,4,positive,other
2001420,2023-11-27 03:07:00,en,Proud of my progress in math class,237,100,717,2,positive,female
2001421,2021-04-21 21:01:00,en,Reviewing geometry notes,445,2,996,33,neutral,female
2001422,2021-12-06 16:06:00,en,Math class is scheduled at 2pm,90,75,789,10,neutral,male
2001423,2022-07-19 09:08:00,en,This math homework is giving me a headache,246,60,799,5,negative,male
2001424,2022-02-15 00:34:00,en,Solved 5 problems in my math workbook,64,58,323,50,neutral,other
2001425,2024-04-02 19:57:00,en,Feeling stressed before my algebra exam,59,17,52,32,negative,other
2001426,2021-08-15 22:38:00,en,Feeling stressed before my algebra exam,274,98,849,9,negative,other
2001427,2021-12-06 04:39:00,en,I can't handle these equations anymore,377,33,317,13,negative,female
2001428,2023-05-29 17:51:00,en,Reviewing geometry notes,4,72,122,39,neutral,female
2001429,2024-11-17 07:01:00,en,Learning math makes me feel accomplished,448,36,676,50,positive,male
2001430,2022-05-17 17:08:00,en,Reviewing geometry notes,56,16,576,35,neutral,other
2001431,2024-07-26 01:32:00,en,Scored 100% on my algebra test!,380,29,896,6,positive,male
2001432,2024-02-07 03:49:00,en,Scored 100% on my algebra test!,4,70,631,18,positive,male
2001433,2024-01-31 17:47:00,en,Solved 5 problems in my math workbook,160,100,697,17,neutral,male
2001434,2021-08-15 04:37:00,en,Why is trigonometry so hard?,200,71,472,0,negative,male
2001435,2024-01-02 21:10:00,en,Reviewing geometry notes,468,64,556,48,neutral,other
2001436,2024-11-16 09:31:00,en,This math homework is giving me a headache,10,26,19,43,negative,female
2001437,2022-09-26 20:34:00,en,Feeling confident for my math exam,156,91,215,5,positive,other
2001438,2023-04-01 00:04:00,en,Had a great study session with friends for math,454,30,624,47,positive,male
2001439,2022-06-12 11:53:00,en,I hate calculus so much,66,94,714,38,negative,female
2001440,2021-03-14 04:08:00,en,I can't handle these equations anymore,433,81,479,23,negative,other
2001441,2024-12-08 14:39:00,en,Learning about derivatives and integrals,464,63,498,38,neutral,male
2001442,2022-08-06 00:31:00,en,Practicing some math exercises,332,16,835,1,neutral,other
2001443,2023-08-01 22:21:00,en,Statistics can actually be fun,53,98,966,23,positive,male
2001444,2022-09-08 22:35:00,en,Finally understood calculus and feeling great!,189,84,56,5,positive,female
2001445,2024-11-22 07:47:00,en,Math anxiety is ruining my grades,424,1,841,33,negative,other
2001446,2021-01-16 13:32:00,en,Completely lost in statistics class,290,99,465,46,negative,other
2001447,2024-07-06 09:13:00,en,Math anxiety is ruining my grades,267,25,24,2,negative,other
2001448,2021-02-02 13:03:00,en,I can't handle these equations anymore,471,90,527,1,negative,male
2001449,2024-11-10 00:10:00,en,"Failed my math test again, so frustrated",466,78,526,14,negative,male
2001450,2021-07-25 15:25:00,en,My brain freezes when I see math problems,226,49,881,12,negative,male
2001451,2021-05-22 21:32:00,en,Feeling stressed before my algebra exam,448,69,506,50,negative,other
2001452,2023-06-04 23:30:00,en,Feeling stressed before my algebra exam,499,5,489,33,negative,other
2001453,2024-12-21 19:56:00,en,Solved 5 problems in my math workbook,322,54,229,7,neutral,other
2001454,2021-04-26 17:41:00,en,Attending a calculus lecture this afternoon,481,83,408,20,neutral,female
2001455,2022-09-28 03:11:00,en,Math class is scheduled at 2pm,377,70,617,43,neutral,other
2001456,2024-12-05 09:05:00,en,I hate calculus so much,18,83,638,36,negative,female
2001457,2023-02-10 06:03:00,en,"Failed my math test again, so frustrated",214,88,644,23,negative,female
2001458,2023-12-31 19:33:00,en,Scored 100% on my algebra test!,272,62,552,37,positive,other
2001459,2024-07-14 17:07:00,en,Studying math for tomorrow's class,361,27,173,50,neutral,male
2001460,2023-04-13 09:17:00,en,Had a great study session with friends for math,346,68,566,50,positive,male
2001461,2024-03-01 02:33:00,en,Panic sets in every time I open my math textbook,454,36,490,11,negative,male
2001462,2021-09-03 09:58:00,en,Scored 100% on my algebra test!,213,86,260,35,positive,female
2001463,2024-01-13 04:09:00,en,Statistics can actually be fun,125,87,172,29,positive,other
2001464,2024-04-17 22:41:00,en,Math anxiety is ruining my grades,247,88,359,31,negative,male
2001465,2024-10-30 19:43:00,en,Had a great study session with friends for math,27,54,74,12,positive,other
2001466,2021-06-19 04:03:00,en,Attending a calculus lecture this afternoon,187,53,727,1,neutral,male
2001467,2022-11-04 10:22:00,en,Solved 5 problems in my math workbook,379,81,141,23,neutral,female
2001468,2024-07-09 22:00:00,en,This math homework is giving me a headache,289,29,468,12,negative,female
2001469,2023-02-08 05:59:00,en,This math homework is giving me a headache,236,49,487,4,negative,other
2001470,2024-04-18 20:02:00,en,Had a great study session with friends for math,222,14,817,23,positive,female
2001471,2021-09-03 03:19:00,en,Learning math makes me feel accomplished,437,0,617,12,positive,other
2001472,2021-07-05 20:39:00,en,"Failed my math test again, so frustrated",41,69,18,32,negative,other
2001473,2024-08-17 11:43:00,en,Learning about derivatives and integrals,412,14,548,46,neutral,male
2001474,2024-02-18 21:28:00,en,Finally understood calculus and feeling great!,371,52,606,45,positive,male
2001475,2022-05-03 15:12:00,en,Math anxiety is ruining my grades,201,10,835,22,negative,other
2001476,2024-07-31 19:17:00,en,Completely lost in statistics class,263,30,466,29,negative,other
2001477,2023-12-09 05:49:00,en,Working on some algebra problems,3,53,466,46,neutral,male
2001478,2022-05-02 20:27:00,en,Solved 5 problems in my math workbook,303,9,297,28,neutral,other
2001479,2022-05-24 14:10:00,en,"Failed my math test again, so frustrated",307,100,128,20,negative,other
2001480,2021-12-14 12:07:00,en,Feeling stressed before my algebra exam,55,12,299,15,negative,female
2001481,2024-05-15 13:20:00,en,Had a great study session with friends for math,63,36,732,1,positive,male
2001482,2023-07-01 13:47:00,en,This math homework is giving me a headache,362,73,181,18,negative,male
2001483,2022-06-18 20:29:00,en,Feeling confident for my math exam,484,17,599,39,positive,male
2001484,2023-07-26 06:27:00,en,Reviewing geometry notes,377,42,515,10,neutral,male
2001485,2024-04-08 06:11:00,en,Why is trigonometry so hard?,490,92,299,40,negative,female
2001486,2022-10-15 19:42:00,en,I hate calculus so much,389,10,50,18,negative,male
2001487,2024-02-14 08:56:00,en,Practicing some math exercises,181,52,47,50,neutral,female
2001488,2021-10-14 13:42:00,en,Solved 5 problems in my math workbook,270,84,48,38,neutral,female
2001489,2023-08-31 17:04:00,en,Attending a calculus lecture this afternoon,70,43,55,44,neutral,male
2001490,2022-05-26 13:27:00,en,Completely lost in statistics class,412,26,691,18,negative,female
2001491,2024-08-18 21:57:00,en,Learning math makes me feel accomplished,150,27,354,9,positive,male
2001492,2022-02-10 03:32:00,en,Going over my statistics assignment,363,25,476,45,neutral,other
2001493,2024-03-15 11:15:00,en,Math club meets today,195,27,170,13,neutral,other
2001494,2022-12-04 02:14:00,en,"Failed my math test again, so frustrated",76,79,78,6,negative,other
2001495,2022-09-25 05:09:00,en,My brain freezes when I see math problems,215,30,31,43,negative,male
2001496,2023-01-28 20:18:00,en,Completely lost in statistics class,261,62,811,31,negative,male
2001497,2021-10-13 22:13:00,en,Feeling stressed before my algebra exam,246,82,273,3,negative,female
2001498,2023-05-23 00:57:00,en,Learning math makes me feel accomplished,327,81,717,48,positive,other
2001499,2024-12-20 16:16:00,en,Practicing some math exercises,299,88,237,35,neutral,male
2001500,2021-08-18 01:04:00,en,Working on some algebra problems,336,18,618,22,neutral,other
2001501,2022-01-23 02:40:00,en,My brain freezes when I see math problems,200,80,830,48,negative,female
2001502,2021-10-05 13:24:00,en,Math puzzles are the best brain exercise,416,55,490,45,positive,female
2001503,2024-02-12 05:20:00,en,I hate calculus so much,65,76,170,3,negative,male
2001504,2024-05-30 16:32:00,en,Why is trigonometry so hard?,480,67,703,8,negative,other
2001505,2022-03-27 18:46:00,en,Solved 5 problems in my math workbook,106,33,847,6,neutral,male
2001506,2024-09-09 18:41:00,en,Feeling confident for my math exam,353,1,357,39,positive,female
2001507,2021-12-15 11:31:00,en,Completely lost in statistics class,290,32,461,19,negative,female
2001508,2023-07-12 12:27:00,en,Panic sets in every time I open my math textbook,394,60,983,42,negative,other
2001509,2023-03-26 13:44:00,en,This math homework is giving me a headache,455,56,108,39,negative,male
2001510,2024-07-31 14:19:00,en,I can't handle these equations anymore,220,59,376,21,negative,other
2001511,2023-01-05 17:23:00,en,Statistics can actually be fun,375,40,886,37,positive,other
2001512,2023-03-02 05:00:00,en,Math anxiety is ruining my grades,136,71,645,16,negative,male
2001513,2024-06-26 19:56:00,en,This math homework is giving me a headache,239,25,767,48,negative,female
2001514,2021-07-13 02:05:00,en,Finally understood calculus and feeling great!,115,36,109,6,positive,male
2001515,2023-01-19 08:16:00,en,Working on some algebra problems,133,23,902,42,neutral,other
2001516,2022-09-24 07:39:00,en,Feeling stressed before my algebra exam,112,89,191,17,negative,female
2001517,2022-02-15 13:46:00,en,"Failed my math test again, so frustrated",366,54,712,9,negative,female
2001518,2021-01-30 11:01:00,en,I can't handle these equations anymore,397,62,927,8,negative,male
2001519,2022-09-05 17:09:00,en,I can't handle these equations anymore,199,11,549,46,negative,other
2001520,2022-04-20 18:42:00,en,This math homework is giving me a headache,481,74,52,36,negative,other
2001521,2021-07-21 19:21:00,en,Feeling stressed before my algebra exam,471,12,443,25,negative,other
2001522,2022-09-23 05:17:00,en,Reviewing geometry notes,150,37,849,23,neutral,male
2001523,2022-06-04 08:32:00,en,Math anxiety is ruining my grades,50,8,134,45,negative,other
2001524,2022-07-16 22:42:00,en,Going over my statistics assignment,68,20,949,29,neutral,male
2001525,2023-04-29 01:30:00,en,I hate calculus so much,326,88,765,30,negative,male
2001526,2023-01-20 03:08:00,en,Proud of my progress in math class,19,80,680,5,positive,male
2001527,2021-04-12 01:14:00,en,Proud of my progress in math class,408,92,674,37,positive,other
