id,created_at,lang,text,retweet_count,reply_count,like_count,quote_count,sentiment,gender,clean_text,tokens,lemmas,processed_text
2000925,2023/5/16 12:31,en,Math class is scheduled at 2pm,197,4,604,5,neutral,other,math class is scheduled at 2pm,"['math', 'class', 'is', 'scheduled', 'at', '2', 'pm']","['math', 'class', 'is', 'schedul', 'at', '2', 'pm']",math class is schedul at 2 pm
2000926,2021/3/11 2:03,en,Why is trigonometry so hard?,324,30,744,30,negative,other,why is trigonometry so hard?,"['why', 'is', 'trigonometry', 'so', 'hard']","['whi', 'is', 'trigonometri', 'so', 'hard']",whi is trigonometri so hard
2000927,2022/10/29 20:08,en,Solved 5 problems in my math workbook,378,79,140,50,neutral,other,solved 5 problems in my math workbook,"['solved', '5', 'problems', 'in', 'my', 'math', 'workbook']","['solv', '5', 'problem', 'in', 'my', 'math', 'workbook']",solv 5 problem in my math workbook
2000928,2024/2/8 20:28,en,Completely lost in statistics class,84,93,649,13,negative,female,completely lost in statistics class,"['completely', 'lost', 'in', 'statistics', 'class']","['complet', 'lost', 'in', 'statist', 'class']",complet lost in statist class
2000929,2024/8/21 11:24,en,Why is trigonometry so hard?,280,42,452,46,negative,female,why is trigonometry so hard?,"['why', 'is', 'trigonometry', 'so', 'hard']","['whi', 'is', 'trigonometri', 'so', 'hard']",whi is trigonometri so hard
2000930,2023/10/30 15:27,en,Panic sets in every time I open my math textbook,231,88,404,37,negative,female,panic sets in every time i open my math textbook,"['panic', 'sets', 'in', 'every', 'time', 'i', 'open', 'my', 'math', 'textbook']","['panic', 'set', 'in', 'everi', 'time', 'i', 'open', 'my', 'math', 'textbook']",panic set in everi time i open my math textbook
2000931,2024/1/14 3:39,en,Why is trigonometry so hard?,291,62,738,12,negative,female,why is trigonometry so hard?,"['why', 'is', 'trigonometry', 'so', 'hard']","['whi', 'is', 'trigonometri', 'so', 'hard']",whi is trigonometri so hard
2000932,2023/2/17 5:03,en,Math club meets today,481,20,117,2,neutral,other,math club meets today,"['math', 'club', 'meets', 'today']","['math', 'club', 'meet', 'today']",math club meet today
2000933,2023/2/13 15:40,en,Panic sets in every time I open my math textbook,452,70,100,6,negative,other,panic sets in every time i open my math textbook,"['panic', 'sets', 'in', 'every', 'time', 'i', 'open', 'my', 'math', 'textbook']","['panic', 'set', 'in', 'everi', 'time', 'i', 'open', 'my', 'math', 'textbook']",panic set in everi time i open my math textbook
2000934,2021/6/7 5:12,en,Practicing some math exercises,188,9,457,42,neutral,male,practicing some math exercises,"['practicing', 'some', 'math', 'exercises']","['practic', 'some', 'math', 'exercis']",practic some math exercis
2000935,2023/9/26 6:47,en,I hate calculus so much,266,20,692,30,negative,other,i hate calculus so much,"['i', 'hate', 'calculus', 'so', 'much']","['i', 'hate', 'calculu', 'so', 'much']",i hate calculu so much
2000936,2021/6/14 22:03,en,Panic sets in every time I open my math textbook,258,100,115,28,negative,male,panic sets in every time i open my math textbook,"['panic', 'sets', 'in', 'every', 'time', 'i', 'open', 'my', 'math', 'textbook']","['panic', 'set', 'in', 'everi', 'time', 'i', 'open', 'my', 'math', 'textbook']",panic set in everi time i open my math textbook
2000937,2022/12/20 0:32,en,Math class is scheduled at 2pm,462,14,11,20,neutral,male,math class is scheduled at 2pm,"['math', 'class', 'is', 'scheduled', 'at', '2', 'pm']","['math', 'class', 'is', 'schedul', 'at', '2', 'pm']",math class is schedul at 2 pm
2000938,2024/8/15 1:18,en,Had a great study session with friends for math,455,28,61,29,positive,female,had a great study session with friends for math,"['had', 'a', 'great', 'study', 'session', 'with', 'friends', 'for', 'math']","['had', 'a', 'great', 'studi', 'session', 'with', 'friend', 'for', 'math']",had a great studi session with friend for math
2000939,2024/2/11 4:43,en,Attending a calculus lecture this afternoon,446,4,296,50,neutral,female,attending a calculus lecture this afternoon,"['attending', 'a', 'calculus', 'lecture', 'this', 'afternoon']","['attend', 'a', 'calculu', 'lectur', 'thi', 'afternoon']",attend a calculu lectur thi afternoon
2000940,2022/11/2 22:10,en,Completely lost in statistics class,200,66,359,3,negative,male,completely lost in statistics class,"['completely', 'lost', 'in', 'statistics', 'class']","['complet', 'lost', 'in', 'statist', 'class']",complet lost in statist class
2000941,2021/8/10 0:24,en,Reviewing geometry notes,164,49,636,30,neutral,female,reviewing geometry notes,"['reviewing', 'geometry', 'notes']","['review', 'geometri', 'note']",review geometri note
2000942,2022/9/17 3:22,en,Finally understood calculus and feeling great!,70,65,418,37,positive,other,finally understood calculus and feeling great!,"['finally', 'understood', 'calculus', 'and', 'feeling', 'great']","['final', 'understood', 'calculu', 'and', 'feel', 'great']",final understood calculu and feel great
2000943,2023/9/30 12:11,en,Panic sets in every time I open my math textbook,352,57,698,14,negative,male,panic sets in every time i open my math textbook,"['panic', 'sets', 'in', 'every', 'time', 'i', 'open', 'my', 'math', 'textbook']","['panic', 'set', 'in', 'everi', 'time', 'i', 'open', 'my', 'math', 'textbook']",panic set in everi time i open my math textbook
2000944,2023/2/7 23:09,en,Feeling stressed before my algebra exam,293,23,695,47,negative,male,feeling stressed before my algebra exam,"['feeling', 'stressed', 'before', 'my', 'algebra', 'exam']","['feel', 'stress', 'befor', 'my', 'algebra', 'exam']",feel stress befor my algebra exam
2000945,2024/3/13 4:49,en,Panic sets in every time I open my math textbook,6,72,983,32,negative,other,panic sets in every time i open my math textbook,"['panic', 'sets', 'in', 'every', 'time', 'i', 'open', 'my', 'math', 'textbook']","['panic', 'set', 'in', 'everi', 'time', 'i', 'open', 'my', 'math', 'textbook']",panic set in everi time i open my math textbook
2000946,2023/11/29 0:29,en,Math club meets today,58,23,21,49,neutral,male,math club meets today,"['math', 'club', 'meets', 'today']","['math', 'club', 'meet', 'today']",math club meet today
2000947,2022/5/31 9:55,en,Going over my statistics assignment,17,100,999,4,neutral,other,going over my statistics assignment,"['going', 'over', 'my', 'statistics', 'assignment']","['go', 'over', 'my', 'statist', 'assign']",go over my statist assign
2000948,2022/5/17 22:14,en,My brain freezes when I see math problems,389,37,309,27,negative,female,my brain freezes when i see math problems,"['my', 'brain', 'freezes', 'when', 'i', 'see', 'math', 'problems']","['my', 'brain', 'freez', 'when', 'i', 'see', 'math', 'problem']",my brain freez when i see math problem
2000949,2022/7/7 1:34,en,Math class is scheduled at 2pm,1,6,390,40,neutral,male,math class is scheduled at 2pm,"['math', 'class', 'is', 'scheduled', 'at', '2', 'pm']","['math', 'class', 'is', 'schedul', 'at', '2', 'pm']",math class is schedul at 2 pm
2000950,2023/11/8 18:57,en,Math is challenging but I love it,136,0,386,46,positive,female,math is challenging but i love it,"['math', 'is', 'challenging', 'but', 'i', 'love', 'it']","['math', 'is', 'challeng', 'but', 'i', 'love', 'it']",math is challeng but i love it
2000951,2023/10/18 21:16,en,Why is trigonometry so hard?,346,75,705,6,negative,male,why is trigonometry so hard?,"['why', 'is', 'trigonometry', 'so', 'hard']","['whi', 'is', 'trigonometri', 'so', 'hard']",whi is trigonometri so hard
2000952,2022/8/6 19:35,en,Reviewing geometry notes,186,54,74,44,neutral,other,reviewing geometry notes,"['reviewing', 'geometry', 'notes']","['review', 'geometri', 'note']",review geometri note
2000953,2021/6/6 8:52,en,Reviewing geometry notes,137,50,916,14,neutral,other,reviewing geometry notes,"['reviewing', 'geometry', 'notes']","['review', 'geometri', 'note']",review geometri note
2000954,2021/11/30 4:43,en,Math class is scheduled at 2pm,197,45,192,8,neutral,female,math class is scheduled at 2pm,"['math', 'class', 'is', 'scheduled', 'at', '2', 'pm']","['math', 'class', 'is', 'schedul', 'at', '2', 'pm']",math class is schedul at 2 pm
2000955,2023/4/30 0:50,en,"Failed my math test again, so frustrated",265,16,790,14,negative,female,"failed my math test again, so frustrated","['failed', 'my', 'math', 'test', 'again', 'so', 'frustrated']","['fail', 'my', 'math', 'test', 'again', 'so', 'frustrat']",fail my math test again so frustrat
2000956,2024/10/3 5:26,en,Feeling stressed before my algebra exam,283,73,287,40,negative,other,feeling stressed before my algebra exam,"['feeling', 'stressed', 'before', 'my', 'algebra', 'exam']","['feel', 'stress', 'befor', 'my', 'algebra', 'exam']",feel stress befor my algebra exam
2000957,2022/7/6 23:12,en,Solved 5 problems in my math workbook,324,97,60,6,neutral,female,solved 5 problems in my math workbook,"['solved', '5', 'problems', 'in', 'my', 'math', 'workbook']","['solv', '5', 'problem', 'in', 'my', 'math', 'workbook']",solv 5 problem in my math workbook
2000958,2023/8/9 10:29,en,Learning math makes me feel accomplished,205,34,148,15,positive,female,learning math makes me feel accomplished,"['learning', 'math', 'makes', 'me', 'feel', 'accomplished']","['learn', 'math', 'make', 'me', 'feel', 'accomplish']",learn math make me feel accomplish
2000959,2022/4/4 1:06,en,Proud of my progress in math class,500,16,306,17,positive,other,proud of my progress in math class,"['proud', 'of', 'my', 'progress', 'in', 'math', 'class']","['proud', 'of', 'my', 'progress', 'in', 'math', 'class']",proud of my progress in math class
2000960,2021/4/2 9:39,en,Practicing some math exercises,25,17,712,31,neutral,female,practicing some math exercises,"['practicing', 'some', 'math', 'exercises']","['practic', 'some', 'math', 'exercis']",practic some math exercis
2000961,2024/2/29 5:00,en,Attending a calculus lecture this afternoon,272,68,614,9,neutral,other,attending a calculus lecture this afternoon,"['attending', 'a', 'calculus', 'lecture', 'this', 'afternoon']","['attend', 'a', 'calculu', 'lectur', 'thi', 'afternoon']",attend a calculu lectur thi afternoon
2000962,2021/1/10 22:07,en,Why is trigonometry so hard?,65,57,817,13,negative,male,why is trigonometry so hard?,"['why', 'is', 'trigonometry', 'so', 'hard']","['whi', 'is', 'trigonometri', 'so', 'hard']",whi is trigonometri so hard
2000963,2022/9/6 13:51,en,Feeling confident for my math exam,191,2,369,43,positive,female,feeling confident for my math exam,"['feeling', 'confident', 'for', 'my', 'math', 'exam']","['feel', 'confid', 'for', 'my', 'math', 'exam']",feel confid for my math exam
2000964,2021/6/25 17:01,en,Feeling stressed before my algebra exam,164,93,449,17,negative,male,feeling stressed before my algebra exam,"['feeling', 'stressed', 'before', 'my', 'algebra', 'exam']","['feel', 'stress', 'befor', 'my', 'algebra', 'exam']",feel stress befor my algebra exam
2000965,2021/11/12 13:54,en,This math homework is giving me a headache,217,52,668,46,negative,other,this math homework is giving me a headache,"['this', 'math', 'homework', 'is', 'giving', 'me', 'a', 'headache']","['thi', 'math', 'homework', 'is', 'give', 'me', 'a', 'headach']",thi math homework is give me a headach
2000966,2021/10/9 12:53,en,This math homework is giving me a headache,58,7,429,14,negative,other,this math homework is giving me a headache,"['this', 'math', 'homework', 'is', 'giving', 'me', 'a', 'headache']","['thi', 'math', 'homework', 'is', 'give', 'me', 'a', 'headach']",thi math homework is give me a headach
2000967,2022/3/23 21:09,en,Studying math for tomorrow's class,282,38,326,3,neutral,female,studying math for tomorrow's class,"['studying', 'math', 'for', ""tomorrow's"", 'class']","['studi', 'math', 'for', ""tomorrow'"", 'class']",studi math for tomorrow' class
2000968,2024/7/23 4:54,en,I can't handle these equations anymore,395,71,220,42,negative,female,i can't handle these equations anymore,"['i', ""can't"", 'handle', 'these', 'equations', 'anymore']","['i', ""can't"", 'handl', 'these', 'equat', 'anymor']",i can't handl these equat anymor
2000969,2023/4/10 14:11,en,Completely lost in statistics class,10,63,859,30,negative,male,completely lost in statistics class,"['completely', 'lost', 'in', 'statistics', 'class']","['complet', 'lost', 'in', 'statist', 'class']",complet lost in statist class
2000970,2022/3/22 1:05,en,Going over my statistics assignment,342,35,447,7,neutral,female,going over my statistics assignment,"['going', 'over', 'my', 'statistics', 'assignment']","['go', 'over', 'my', 'statist', 'assign']",go over my statist assign
2000971,2023/12/6 3:54,en,Working on some algebra problems,467,15,776,23,neutral,other,working on some algebra problems,"['working', 'on', 'some', 'algebra', 'problems']","['work', 'on', 'some', 'algebra', 'problem']",work on some algebra problem
2000972,2022/12/16 9:13,en,Completely lost in statistics class,36,36,520,33,negative,other,completely lost in statistics class,"['completely', 'lost', 'in', 'statistics', 'class']","['complet', 'lost', 'in', 'statist', 'class']",complet lost in statist class
2000973,2024/1/25 21:39,en,Math anxiety is ruining my grades,397,38,736,17,negative,other,math anxiety is ruining my grades,"['math', 'anxiety', 'is', 'ruining', 'my', 'grades']","['math', 'anxieti', 'is', 'ruin', 'my', 'grade']",math anxieti is ruin my grade
2000974,2024/11/6 1:19,en,Feeling stressed before my algebra exam,483,13,432,15,negative,female,feeling stressed before my algebra exam,"['feeling', 'stressed', 'before', 'my', 'algebra', 'exam']","['feel', 'stress', 'befor', 'my', 'algebra', 'exam']",feel stress befor my algebra exam
2000975,2024/5/3 15:10,en,Working on some algebra problems,1,60,50,10,neutral,female,working on some algebra problems,"['working', 'on', 'some', 'algebra', 'problems']","['work', 'on', 'some', 'algebra', 'problem']",work on some algebra problem
2000976,2023/6/8 7:18,en,Scored 100% on my algebra test!,112,64,96,36,positive,female,scored 100 on my algebra test!,"['scored', '100', 'on', 'my', 'algebra', 'test']","['score', '100', 'on', 'my', 'algebra', 'test']",score 100 on my algebra test
2000977,2021/3/25 22:20,en,"Failed my math test again, so frustrated",195,48,657,10,negative,female,"failed my math test again, so frustrated","['failed', 'my', 'math', 'test', 'again', 'so', 'frustrated']","['fail', 'my', 'math', 'test', 'again', 'so', 'frustrat']",fail my math test again so frustrat
2000978,2021/5/29 8:33,en,My brain freezes when I see math problems,218,20,857,6,negative,other,my brain freezes when i see math problems,"['my', 'brain', 'freezes', 'when', 'i', 'see', 'math', 'problems']","['my', 'brain', 'freez', 'when', 'i', 'see', 'math', 'problem']",my brain freez when i see math problem
